,url,prize,photographer,year
887,https://www.worldpressphoto.org/collection/photo-contest/1986/david-b-parker/1,"Singles, 1st Prize",David B. Parker,1986
888,https://www.worldpressphoto.org/collection/photo-contest/1986/mark-s-wexler-sps/1,"Stories, 3rd prize",Mark S. Wexler,1986
889,https://www.worldpressphoto.org/collection/photo-contest/1986/zdenek-lhotak/1,"Stories, 2nd prize",Zdenek Lhoták,1986
890,https://www.worldpressphoto.org/collection/photo-contest/1986/alain-ernoult/1,"Stories, 1st prize",Alain Ernoult,1986
891,https://www.worldpressphoto.org/collection/photo-contest/1986/lutz-bongarts/1,"Singles, 2nd prize",Lutz Bongarts,1986
892,https://www.worldpressphoto.org/collection/photo-contest/1986/sergei-guneyev/1,"Singles, 1st prize",Sergei Guneyev,1986
893,https://www.worldpressphoto.org/collection/photo-contest/1986/fred-ward/1,"Stories, 3rd prize",Fred Ward,1986
894,https://www.worldpressphoto.org/collection/photo-contest/1986/peter-ginter/1,"Stories, 2nd prize",Peter Ginter,1986
895,https://www.worldpressphoto.org/collection/photo-contest/1986/vladimir-vyatkin-sats/1,"Stories, 1st prize",Vladimir Vyatkin,1986
896,https://www.worldpressphoto.org/collection/photo-contest/1986/mark-s-wexler-sp/1,"Singles, 3rd prize",Mark S. Wexler,1986
897,https://www.worldpressphoto.org/collection/photo-contest/1986/boris-a-babanov/1,"Singles, 2nd prize",Boris A. Babanov,1986
898,https://www.worldpressphoto.org/collection/photo-contest/1986/mary-ellen-mark/1,"Stories, 2nd prize",Mary Ellen Mark,1986
899,https://www.worldpressphoto.org/collection/photo-contest/1986/james-l-stanfield/1,"Stories, 3rd prize",James L. Stanfield,1986
900,https://www.worldpressphoto.org/collection/photo-contest/1986/vladimir-chistyakov/1,"Singles, 3rd prize",Vladimir Chistyakov,1986
901,https://www.worldpressphoto.org/collection/photo-contest/1986/jorge-eliecer-parga-salcedo-ot/1,"Singles, Individual awards",Jorge Eliecer Parga Salcedo,1986
902,https://www.worldpressphoto.org/collection/photo-contest/1986/torbjorn-andersson-ot/1,"Singles, Individual awards",Torbjörn Andersson,1986
903,https://www.worldpressphoto.org/collection/photo-contest/1986/david-turnley-ot/1,"Stories, Individual awards",David Turnley,1986
904,https://www.worldpressphoto.org/collection/photo-contest/1986/david-turnley-oba/1,"Stories, Individual awards",David Turnley,1986
905,https://www.worldpressphoto.org/collection/photo-contest/1986/alain-nogues/1,"Singles, 2nd prize",Alain Noguès,1986
906,https://www.worldpressphoto.org/collection/photo-contest/1986/david-l-barbour/1,"Singles, 3rd prize",David L. Barbour,1986
907,https://www.worldpressphoto.org/collection/photo-contest/1986/david-turnley-pns/1,"Stories, 1st prize",David Turnley,1986
908,https://www.worldpressphoto.org/collection/photo-contest/1986/gerard-rancinan/1,"Stories, 3rd prize",Gérard Rancinan,1986
909,https://www.worldpressphoto.org/collection/photo-contest/1986/carol-guzy-pn/1,"Singles, 1st prize",Carol Guzy,1986
910,https://www.worldpressphoto.org/collection/photo-contest/1986/mark-s-wexler-sat/1,"Singles, 1st prize",Mark S. Wexler,1986
911,https://www.worldpressphoto.org/collection/photo-contest/1987/roland-holschneider-hu/1,"Singles, 1st prize",Roland Holschneider,1987
912,https://www.worldpressphoto.org/collection/photo-contest/1987/katalin-arkell/1,"Singles, 2nd prize",Katalin Arkell,1987
913,https://www.worldpressphoto.org/collection/photo-contest/1987/brendan-monks/1,"Singles, 3rd prize",Brendan Monks,1987
914,https://www.worldpressphoto.org/collection/photo-contest/1987/brendan-monks-hms/1,"Stories, Honorable mention",Brendan Monks,1987
915,https://www.worldpressphoto.org/collection/photo-contest/1987/anacleto-rapping/1,"Singles, 2nd prize",Anacleto Rapping,1987
916,https://www.worldpressphoto.org/collection/photo-contest/1987/james-balog/1,"Singles, 1st prize",James Balog,1987
917,https://www.worldpressphoto.org/collection/photo-contest/1987/jose-azel-na/1,"Singles, 3rd prize",José Azel,1987
918,https://www.worldpressphoto.org/collection/photo-contest/1987/bob-krist/1,"Stories, 1st prize",Bob Krist,1987
919,https://www.worldpressphoto.org/collection/photo-contest/1987/eric-bouvet/1,"Stories, 2nd prize",Eric Bouvet,1987
920,https://www.worldpressphoto.org/collection/photo-contest/1987/james-nachtwey-gns/1,"Stories, 3rd prize",James Nachtwey,1987
921,https://www.worldpressphoto.org/collection/photo-contest/1987/louis-deluca/1,"Stories, Honorable mention",Louis DeLuca,1987
922,https://www.worldpressphoto.org/collection/photo-contest/1987/robert-michael-pearce-gn/1,"Singles, Honorable mention",Robert Michael Pearce,1987
923,https://www.worldpressphoto.org/collection/photo-contest/1987/guo-jiang-lin/1,"Singles, 1st prize", Guo Jiang Lin,1987
924,https://www.worldpressphoto.org/collection/photo-contest/1987/hans-meer/1,"Stories, 3rd prize",Hans Meer,1987
925,https://www.worldpressphoto.org/collection/photo-contest/1987/bradley-e-clift/1,"Stories, 2nd prize",Bradley E. Clift,1987
926,https://www.worldpressphoto.org/collection/photo-contest/1987/jean-erick-pasquier/1,"Stories, 1st prize",Jean-Erick Pasquier,1987
927,https://www.worldpressphoto.org/collection/photo-contest/1987/anthony-suau-dl/1,"Singles, 3rd prize",Anthony Suau,1987
928,https://www.worldpressphoto.org/collection/photo-contest/1987/yves-gellie/1,"Singles, 2nd prize",Yves Gellie,1987
929,https://www.worldpressphoto.org/collection/photo-contest/1987/roland-holschneider-ca/1,"Singles, Individual awards",Roland Holschneider,1987
930,https://www.worldpressphoto.org/collection/photo-contest/1987/alon-reininger-ba/1,"Stories, Individual awards",Alon Reininger,1987
931,https://www.worldpressphoto.org/collection/photo-contest/1987/vitaly-arutyunov/1,"Stories, 3rd prize",Vitaly Arutyunov,1987
932,https://www.worldpressphoto.org/collection/photo-contest/1987/bernard-annebicque/1,"Stories, 2nd prize",Bernard Annebicque,1987
933,https://www.worldpressphoto.org/collection/photo-contest/1987/emile-luider/1,"Stories, 1st prize",Emile Luider,1987
934,https://www.worldpressphoto.org/collection/photo-contest/1987/frans-lanting/1,"Stories, 3rd prize",Frans Lanting,1987
935,https://www.worldpressphoto.org/collection/photo-contest/1987/alon-reininger-gn/1,"Singles, 1st prize",Alon Reininger,1987
936,https://www.worldpressphoto.org/collection/photo-contest/1987/alon-reininger-nf/1,"Singles, 1st prize",Alon Reininger,1987
937,https://www.worldpressphoto.org/collection/photo-contest/1987/anthony-suau-gn/1,"Singles, 2nd prize",Anthony Suau,1987
938,https://www.worldpressphoto.org/collection/photo-contest/1987/robert-michael-pearce-nef/1,"Singles, Honorable mention",Robert Michael Pearce,1987
939,https://www.worldpressphoto.org/collection/photo-contest/1987/anthony-suau-nef/1,"Singles, 2nd prize",Anthony Suau,1987
940,https://www.worldpressphoto.org/collection/photo-contest/1987/anthony-suau-sns/1,"Stories, 2nd prize",Anthony Suau,1987
941,https://www.worldpressphoto.org/collection/photo-contest/1987/janet-knott/1,"Stories, 1st prize",Janet Knott,1987
942,https://www.worldpressphoto.org/collection/photo-contest/1987/maggie-steber/1,"Singles, 1st prize",Maggie Steber,1987
943,https://www.worldpressphoto.org/collection/photo-contest/1987/yen-tsang-chi/1,"Stories, 3rd prize", Yen Tsang-Chi,1987
944,https://www.worldpressphoto.org/collection/photo-contest/1987/robert-garvey/1,"Stories, 2nd prize",Robert Garvey,1987
945,https://www.worldpressphoto.org/collection/photo-contest/1987/gerard-rancinan/1,"Stories, 1st prize",Gérard Rancinan,1987
946,https://www.worldpressphoto.org/collection/photo-contest/1987/theo-a-p-houts/1,"Singles, Honorable mention",Theo A.P. Houts,1987
947,https://www.worldpressphoto.org/collection/photo-contest/1987/sergei-guneyev/1,"Singles, 2nd prize",Sergei Guneyev,1987
948,https://www.worldpressphoto.org/collection/photo-contest/1987/john-mcdonough/1,"Singles, 1st prize",John McDonough,1987
949,https://www.worldpressphoto.org/collection/photo-contest/1987/georg-fischer/1,"Stories, 3rd prize",Georg Fischer,1987
950,https://www.worldpressphoto.org/collection/photo-contest/1987/jose-azel-sats/1,"Stories, 2nd prize",José Azel,1987
951,https://www.worldpressphoto.org/collection/photo-contest/1987/alain-nogues/1,"Singles, 3rd prize",Alain Noguès,1987
952,https://www.worldpressphoto.org/collection/photo-contest/1987/jeff-share-oba/1,"Stories, Individual awards",Jeff Share,1987
953,https://www.worldpressphoto.org/collection/photo-contest/1987/mark-greenberg/1,"Singles, 3rd prize",Mark Greenberg,1987
954,https://www.worldpressphoto.org/collection/photo-contest/1987/arthur-pollock/1,"Singles, 2nd prize",Arthur Pollock,1987
955,https://www.worldpressphoto.org/collection/photo-contest/1987/valery-zufarov/1,"Singles, 1st prize",Valery Zufarov,1987
956,https://www.worldpressphoto.org/collection/photo-contest/1987/helmut-r-schulze/1,"Stories, Honorable mention",Helmut R. Schulze,1987
957,https://www.worldpressphoto.org/collection/photo-contest/1987/david-turnley/1,"Singles, 3rd prize",David Turnley,1987
958,https://www.worldpressphoto.org/collection/photo-contest/1987/valentin-kuzmin/1,"Singles, 1st prize",Valentin Kuzmin,1987
959,https://www.worldpressphoto.org/collection/photo-contest/1987/jeff-share-ots/1,"Stories, Individual awards",Jeff Share,1987
960,https://www.worldpressphoto.org/collection/photo-contest/1987/alon-reininger-ot/1,"Stories, Individual awards",Alon Reininger,1987
961,https://www.worldpressphoto.org/collection/photo-contest/1987/roland-holschneider-ot/1,"Singles, Individual awards",Roland Holschneider,1987
962,https://www.worldpressphoto.org/collection/photo-contest/1987/james-nachtwey/1,"Stories, 3rd prize",James Nachtwey,1987
963,https://www.worldpressphoto.org/collection/photo-contest/1987/jeff-share-nefs/1,"Stories, 1st prize",Jeff Share,1987
964,https://www.worldpressphoto.org/collection/photo-contest/1987/igor-kostin/1,"Stories, 1st prize",Igor Kostin,1987
965,https://www.worldpressphoto.org/collection/photo-contest/1988/valery-hache/1,"Singles, 3rd prize",Valery Hache,1988
966,https://www.worldpressphoto.org/collection/photo-contest/1988/eric-valli/1,"Stories, 1st prize",Eric Valli,1988
967,https://www.worldpressphoto.org/collection/photo-contest/1988/ron-sanford/1,"Stories, 2nd prize",Ron Sanford,1988
968,https://www.worldpressphoto.org/collection/photo-contest/1988/eric-preau/1,"Stories, Honorable mention",Eric Preau,1988
969,https://www.worldpressphoto.org/collection/photo-contest/1988/tim-clary/1,"Singles, 1st prize",Tim Clary,1988
970,https://www.worldpressphoto.org/collection/photo-contest/1988/harald-schmitt/1,"Singles, 3rd prize",Harald Schmitt,1988
971,https://www.worldpressphoto.org/collection/photo-contest/1988/george-rose/1,"Singles, 2nd prize",George Rose,1988
972,https://www.worldpressphoto.org/collection/photo-contest/1988/carlos-humberto-tdc/1,"Stories, 1st prize",Carlos Humberto TDC,1988
973,https://www.worldpressphoto.org/collection/photo-contest/1988/jim-brandenburg-nas/1,"Stories, 3rd prize",Jim Brandenburg,1988
974,https://www.worldpressphoto.org/collection/photo-contest/1988/jim-brandenburg-na/1,"Singles, 1st prize",Jim Brandenburg,1988
975,https://www.worldpressphoto.org/collection/photo-contest/1988/thomas-ernsting/1,"Stories, 1st prize",Thomas Ernsting,1988
976,https://www.worldpressphoto.org/collection/photo-contest/1988/david-graves/1,"Singles, 1st prize",David Graves,1988
977,https://www.worldpressphoto.org/collection/photo-contest/1988/harald-schmitt-gn/1,"Singles, 3rd prize",Harald Schmitt,1988
978,https://www.worldpressphoto.org/collection/photo-contest/1988/tim-clary-gn/1,"Singles, 1st prize",Tim Clary,1988
979,https://www.worldpressphoto.org/collection/photo-contest/1988/jane-evelyn-atwood/1,"Stories, 3rd prize",Jane Evelyn Atwood,1988
980,https://www.worldpressphoto.org/collection/photo-contest/1988/igor-gavrilov/1,"Stories, 2nd prize",Igor Gavrilov,1988
981,https://www.worldpressphoto.org/collection/photo-contest/1988/laurie-sparham/1,"Singles, Honorable mention",Laurie Sparham,1988
982,https://www.worldpressphoto.org/collection/photo-contest/1988/alexandr-polyakov/1,"Singles, Honorable mention",Alexandr Polyakov,1988
983,https://www.worldpressphoto.org/collection/photo-contest/1988/eli-reed/1,"Singles, 3rd prize",Eli Reed,1988
984,https://www.worldpressphoto.org/collection/photo-contest/1988/igor-utkin-ca/1,"Singles, Individual awards",Igor Utkin,1988
985,https://www.worldpressphoto.org/collection/photo-contest/1988/frank-fournier-nefs/1,"Stories, 2nd prize",Frank Fournier,1988
986,https://www.worldpressphoto.org/collection/photo-contest/1988/alexander-shogin/1,"Singles, 2nd prize",Alexander Shogin,1988
987,https://www.worldpressphoto.org/collection/photo-contest/1988/wilhelm-mikhailovsky/1,"Stories, 3rd prize",Wilhelm Mikhailovsky,1988
988,https://www.worldpressphoto.org/collection/photo-contest/1988/yang-shaoming/1,"Stories, 3rd prize", Yang Shaoming,1988
989,https://www.worldpressphoto.org/collection/photo-contest/1988/igor-utkin-ot/1,"Singles, Individual awards",Igor Utkin,1988
990,https://www.worldpressphoto.org/collection/photo-contest/1988/paul-vathis/1,"Stories, 3rd prize",Paul Vathis,1988
991,https://www.worldpressphoto.org/collection/photo-contest/1988/carol-halebian/1,"Stories, 2nd prize",Carol Halebian,1988
992,https://www.worldpressphoto.org/collection/photo-contest/1988/anthony-suau-sns/1,"Stories, 1st prize",Anthony Suau,1988
993,https://www.worldpressphoto.org/collection/photo-contest/1988/myoung-jin-go/1,"Singles, 3rd prize", Myoung Jin Go,1988
994,https://www.worldpressphoto.org/collection/photo-contest/1988/christopher-steele-perkins-oba/1,"Stories, Individual awards",Christopher Steele-Perkins,1988
995,https://www.worldpressphoto.org/collection/photo-contest/1988/radek-sikorski/1,"Singles, 1st prize",Radek Sikorski,1988
996,https://www.worldpressphoto.org/collection/photo-contest/1988/evgeny-stetsko/1,"Stories, Honorable mention",Evgeny Stetsko,1988
997,https://www.worldpressphoto.org/collection/photo-contest/1988/igor-utkin-sp3/1,"Singles, 3rd prize",Igor Utkin,1988
998,https://www.worldpressphoto.org/collection/photo-contest/1988/bill-eppridge/1,"Singles, 2nd prize",Bill Eppridge,1988
999,https://www.worldpressphoto.org/collection/photo-contest/1988/igor-utkin-sp1/1,"Singles, 1st prize",Igor Utkin,1988
1000,https://www.worldpressphoto.org/collection/photo-contest/1988/anthony-suau-sn/1,"Singles, 2nd prize",Anthony Suau,1988
1001,https://www.worldpressphoto.org/collection/photo-contest/1988/wolfgang-kunz/1,"Stories, 2nd prize",Wolfgang Kunz,1988
1002,https://www.worldpressphoto.org/collection/photo-contest/1988/thomas-stephan/1,"Stories, 1st prize",Thomas Stephan,1988
1003,https://www.worldpressphoto.org/collection/photo-contest/1988/john-davidson/1,"Singles, 3rd prize",John Davidson,1988
1004,https://www.worldpressphoto.org/collection/photo-contest/1988/james-l-stanfield/1,"Singles, 2nd prize",James L. Stanfield,1988
1005,https://www.worldpressphoto.org/collection/photo-contest/1988/derek-hudson/1,"Stories, 2nd prize",Derek Hudson,1988
1006,https://www.worldpressphoto.org/collection/photo-contest/1988/gianni-giansanti/1,"Stories, 1st prize",Gianni Giansanti,1988
1007,https://www.worldpressphoto.org/collection/photo-contest/1988/peter-turnley/1,"Singles, Honorable mention",Peter Turnley,1988
1008,https://www.worldpressphoto.org/collection/photo-contest/1988/carol-guzy/1,"Singles, 2nd prize",Carol Guzy,1988
1009,https://www.worldpressphoto.org/collection/photo-contest/1988/yury-v-abramochkin/1,"Singles, 1st prize",Yury V. Abramochkin,1988
1010,https://www.worldpressphoto.org/collection/photo-contest/1988/christopher-steele-perkins-ot/1,"Stories, Individual awards",Christopher Steele-Perkins,1988
1011,https://www.worldpressphoto.org/collection/photo-contest/1988/lynn-johnson/1,"Stories, 3rd prize",Lynn Johnson,1988
1012,https://www.worldpressphoto.org/collection/photo-contest/1989/andrei-soloviev-gns/1,"Stories, 3rd prize",Andrei Soloviev,1989
1013,https://www.worldpressphoto.org/collection/photo-contest/1989/alisdair-macdonald/1,"Singles, 1st prize",Alisdair MacDonald,1989
1014,https://www.worldpressphoto.org/collection/photo-contest/1989/nicolai-nizov/1,"Singles, 2nd prize",Nicolai Nizov,1989
1015,https://www.worldpressphoto.org/collection/photo-contest/1989/cor-mulder/1,"Singles, 3rd prize",Cor Mulder,1989
1016,https://www.worldpressphoto.org/collection/photo-contest/1989/philip-vanoutrive/1,"Singles, 1st prize",Philip Vanoutrive,1989
1017,https://www.worldpressphoto.org/collection/photo-contest/1989/alexandr-polyakov/1,"Stories, 3rd prize",Alexandr Polyakov,1989
1018,https://www.worldpressphoto.org/collection/photo-contest/1989/frans-lanting-na/1,"Singles, 3rd prize",Frans Lanting,1989
1019,https://www.worldpressphoto.org/collection/photo-contest/1989/frans-lanting-nas/1,"Stories, 1st prize",Frans Lanting,1989
