initial index,Path,Colors_RGB
372,F:\Temp\1968\Frank Hoy\1.jpg,"[[89, 89, 89], [30, 30, 30], [200, 200, 200], [134, 134, 134], [56, 56, 56]]"
373,F:\Temp\1968\Hilmar Pabel\2.jpg,"[[71, 71, 71], [218, 218, 218], [120, 120, 120], [32, 32, 32], [172, 172, 172]]"
374,F:\Temp\1968\Ron Bennett\1.jpg,"[[132, 132, 132], [35, 35, 35], [215, 215, 215], [73, 73, 73], [182, 182, 182]]"
375,F:\Temp\1968\Pedro Luis Raota\5.jpg,"[[208, 208, 208], [54, 54, 54], [137, 137, 137], [90, 90, 90], [181, 181, 181]]"
376,F:\Temp\1968\Igor Utkin\3.jpg,"[[164, 164, 164], [75, 75, 75], [119, 119, 119], [32, 32, 32], [212, 212, 212]]"
377,F:\Temp\1968\Hilmar Pabel\7.jpg,"[[106, 106, 106], [26, 26, 26], [211, 211, 211], [63, 63, 63], [153, 153, 153]]"
378,F:\Temp\1968\Hilmar Pabel\9.jpg,"[[25, 25, 25], [218, 218, 218], [160, 160, 160], [111, 111, 111], [65, 65, 65]]"
379,F:\Temp\1968\Gianfranco Moroldo\1.jpg,"[[169, 151, 114], [135, 160, 202], [79, 70, 66], [199, 190, 160], [115, 102, 84]]"
380,F:\Temp\1968\Hilmar Pabel\5.jpg,"[[48, 48, 48], [168, 168, 168], [114, 114, 114], [223, 223, 223], [76, 76, 76]]"
381,F:\Temp\1968\Hilmar Pabel\6.jpg,"[[213, 213, 213], [90, 90, 90], [138, 138, 138], [175, 175, 175], [34, 34, 34]]"
382,F:\Temp\1968\Hilmar Pabel\8.jpg,"[[61, 58, 57], [213, 225, 224], [144, 142, 129], [30, 29, 30], [98, 96, 87]]"
383,F:\Temp\1968\Sven-Erik Sjöberg\1.jpg,"[[114, 114, 114], [187, 187, 187], [78, 78, 78], [23, 23, 23], [151, 151, 151]]"
384,F:\Temp\1968\Igor Utkin\1.jpg,"[[106, 106, 106], [214, 214, 214], [32, 32, 32], [158, 158, 158], [64, 64, 64]]"
385,F:\Temp\1968\Max Scheler\9.jpg,"[[112, 112, 112], [248, 248, 248], [154, 154, 154], [200, 200, 200], [60, 60, 60]]"
386,F:\Temp\1968\Hilmar Pabel\7.jpg,"[[106, 106, 106], [26, 26, 26], [211, 211, 211], [63, 63, 63], [153, 153, 153]]"
387,F:\Temp\1968\Hilmar Pabel\9.jpg,"[[25, 25, 25], [218, 218, 218], [160, 160, 160], [111, 111, 111], [65, 65, 65]]"
388,F:\Temp\1968\Igor Utkin\1.jpg,"[[106, 106, 106], [214, 214, 214], [32, 32, 32], [158, 158, 158], [64, 64, 64]]"
389,F:\Temp\1968\Gérard Klijn\3.jpg,"[[11, 11, 11], [117, 117, 117], [75, 75, 75], [169, 169, 169], [37, 37, 37]]"
390,F:\Temp\1968\Hilmar Pabel\1.jpg,"[[42, 42, 42], [119, 119, 119], [18, 18, 18], [75, 75, 75], [177, 177, 177]]"
391,F:\Temp\1968\Gérard Klijn\6.jpg,"[[147, 147, 147], [11, 11, 11], [91, 91, 91], [195, 195, 195], [47, 47, 47]]"
392,F:\Temp\1968\Terence Spencer\1.jpg,"[[122, 122, 122], [28, 28, 28], [168, 168, 168], [88, 88, 88], [56, 56, 56]]"
393,F:\Temp\1968\Pedro Luis Raota\1.jpg,"[[69, 69, 69], [202, 202, 202], [126, 126, 126], [49, 49, 49], [88, 88, 88]]"
394,F:\Temp\1968\Terence Spencer\1.jpg,"[[122, 122, 122], [28, 28, 28], [168, 168, 168], [88, 88, 88], [56, 56, 56]]"
395,F:\Temp\1968\Hilmar Pabel\4.jpg,"[[28, 28, 28], [179, 179, 179], [81, 81, 81], [221, 221, 221], [133, 133, 133]]"
396,F:\Temp\1968\Pedro Luis Raota\6.jpg,"[[159, 157, 137], [112, 109, 90], [132, 129, 110], [93, 90, 72], [199, 197, 172]]"
397,F:\Temp\1968\Max Scheler\8.jpg,"[[155, 155, 155], [54, 54, 54], [236, 236, 236], [95, 95, 95], [201, 201, 201]]"
398,F:\Temp\1968\Hilmar Pabel\3.jpg,"[[167, 167, 167], [42, 42, 42], [117, 117, 117], [217, 217, 217], [77, 77, 77]]"
399,F:\Temp\1968\Pedro Luis Raota\3.jpg,"[[149, 149, 149], [58, 58, 58], [198, 198, 198], [97, 97, 97], [175, 175, 175]]"
400,F:\Temp\1968\Hilmar Pabel\2.jpg,"[[71, 71, 71], [218, 218, 218], [120, 120, 120], [32, 32, 32], [172, 172, 172]]"
401,F:\Temp\1968\Hilmar Pabel\8.jpg,"[[61, 58, 57], [213, 225, 224], [144, 142, 129], [30, 29, 30], [98, 96, 87]]"
402,F:\Temp\1968\Max Scheler\5.jpg,"[[58, 58, 58], [186, 186, 186], [131, 131, 131], [247, 247, 247], [89, 89, 89]]"
403,F:\Temp\1968\Hilmar Pabel\5.jpg,"[[48, 48, 48], [168, 168, 168], [114, 114, 114], [223, 223, 223], [76, 76, 76]]"
404,F:\Temp\1968\Alfred Markey\1.jpg,"[[179, 180, 180], [38, 35, 34], [140, 140, 140], [91, 89, 88], [221, 221, 223]]"
405,F:\Temp\1968\Pedro Luis Raota\2.jpg,"[[46, 46, 46], [181, 181, 181], [220, 220, 220], [84, 84, 84], [135, 135, 135]]"
406,F:\Temp\1968\Max Scheler\2.jpg,"[[109, 109, 109], [29, 29, 29], [244, 244, 244], [69, 69, 69], [152, 152, 152]]"
407,F:\Temp\1968\Gérard Klijn\1.jpg,"[[61, 61, 61], [121, 121, 121], [89, 89, 89], [157, 157, 157], [36, 36, 36]]"
408,F:\Temp\1968\Gérard Klijn\6.jpg,"[[147, 147, 147], [11, 11, 11], [91, 91, 91], [195, 195, 195], [47, 47, 47]]"
409,F:\Temp\1968\Max Scheler\7.jpg,"[[247, 247, 247], [99, 99, 99], [191, 191, 191], [58, 58, 58], [145, 145, 145]]"
410,F:\Temp\1968\Pedro Luis Raota\6.jpg,"[[159, 157, 137], [112, 109, 90], [132, 129, 110], [93, 90, 72], [199, 197, 172]]"
411,F:\Temp\1968\Pedro Luis Raota\2.jpg,"[[46, 46, 46], [181, 181, 181], [220, 220, 220], [84, 84, 84], [135, 135, 135]]"
412,F:\Temp\1968\Hilmar Pabel\1.jpg,"[[42, 42, 42], [119, 119, 119], [18, 18, 18], [75, 75, 75], [177, 177, 177]]"
413,F:\Temp\1968\Igor Utkin\2.jpg,"[[100, 100, 100], [203, 203, 203], [16, 16, 16], [150, 150, 150], [58, 58, 58]]"
414,F:\Temp\1968\Max Scheler\6.jpg,"[[150, 150, 150], [242, 242, 242], [44, 44, 44], [195, 195, 195], [101, 101, 101]]"
415,F:\Temp\1968\Pedro Luis Raota\1.jpg,"[[69, 69, 69], [202, 202, 202], [126, 126, 126], [49, 49, 49], [88, 88, 88]]"
416,F:\Temp\1968\Pedro Luis Raota\5.jpg,"[[208, 208, 208], [54, 54, 54], [137, 137, 137], [90, 90, 90], [181, 181, 181]]"
417,F:\Temp\1968\Hilmar Pabel\4.jpg,"[[28, 28, 28], [179, 179, 179], [81, 81, 81], [221, 221, 221], [133, 133, 133]]"
418,F:\Temp\1968\Hilmar Pabel\6.jpg,"[[213, 213, 213], [90, 90, 90], [138, 138, 138], [175, 175, 175], [34, 34, 34]]"
419,F:\Temp\1968\Max Scheler\2.jpg,"[[109, 109, 109], [29, 29, 29], [244, 244, 244], [69, 69, 69], [152, 152, 152]]"
420,F:\Temp\1968\Gérard Klijn\3.jpg,"[[11, 11, 11], [117, 117, 117], [75, 75, 75], [169, 169, 169], [37, 37, 37]]"
421,F:\Temp\1968\Tonny Strouken\1.jpg,"[[78, 78, 76], [144, 146, 146], [109, 106, 104], [185, 188, 189], [46, 47, 45]]"
422,F:\Temp\1968\Gérard Klijn\5.jpg,"[[13, 13, 13], [130, 130, 130], [49, 49, 49], [92, 92, 92], [178, 178, 178]]"
423,F:\Temp\1968\Max Scheler\4.jpg,"[[247, 247, 247], [105, 105, 105], [168, 168, 168], [63, 63, 63], [210, 210, 210]]"
424,F:\Temp\1968\Igor Utkin\2.jpg,"[[100, 100, 100], [203, 203, 203], [16, 16, 16], [150, 150, 150], [58, 58, 58]]"
425,F:\Temp\1969\Horst Faas\1.jpg,"[[192, 192, 192], [19, 19, 19], [220, 220, 220], [76, 76, 76], [135, 135, 135]]"
426,F:\Temp\1969\Henning Christoph\7.jpg,"[[19, 21, 20], [156, 157, 159], [51, 52, 52], [225, 224, 228], [101, 102, 104]]"
427,F:\Temp\1969\Stanislaw Jakubowski\3.jpg,"[[153, 153, 153], [38, 38, 38], [74, 74, 74], [193, 193, 193], [117, 117, 117]]"
428,F:\Temp\1969\Henning Christoph\8.jpg,"[[59, 61, 61], [160, 159, 161], [106, 107, 108], [216, 216, 219], [28, 29, 28]]"
429,F:\Temp\1969\Stanislaw Jakubowski\5.jpg,"[[99, 99, 99], [44, 44, 44], [169, 169, 169], [135, 135, 135], [68, 68, 68]]"
430,F:\Temp\1969\Henning Christoph\4.jpg,"[[26, 28, 27], [216, 216, 218], [131, 131, 131], [81, 82, 81], [174, 174, 174]]"
431,F:\Temp\1969\Georg Böhlje\1.jpg,"[[81, 72, 62], [147, 137, 95], [53, 51, 52], [110, 105, 76], [186, 175, 138]]"
432,F:\Temp\1969\Stanislaw Jakubowski\2.jpg,"[[127, 127, 127], [45, 45, 45], [173, 173, 173], [83, 83, 83], [222, 222, 222]]"
433,F:\Temp\1969\Alexey Perevoshchikov\1.jpg,"[[36, 35, 33], [200, 199, 198], [114, 113, 111], [76, 75, 73], [154, 153, 151]]"
434,F:\Temp\1969\Leif Engberg\5.jpg,"[[175, 175, 175], [71, 71, 71], [205, 205, 205], [124, 124, 124], [30, 30, 30]]"
435,F:\Temp\1969\Stanislaw Jakubowski\1.jpg,"[[69, 69, 69], [173, 173, 173], [32, 32, 32], [143, 143, 143], [109, 109, 109]]"
436,F:\Temp\1969\Henning Christoph\6.jpg,"[[27, 28, 27], [223, 222, 224], [130, 131, 131], [181, 181, 182], [77, 78, 78]]"
437,F:\Temp\1969\Henning Christoph\1.jpg,"[[21, 22, 21], [165, 165, 167], [102, 102, 103], [218, 217, 222], [51, 51, 51]]"
438,F:\Temp\1969\Leif Engberg\2.jpg,"[[25, 25, 25], [193, 193, 193], [74, 74, 74], [48, 48, 48], [134, 134, 134]]"
439,F:\Temp\1969\Leif Engberg\2.jpg,"[[25, 25, 25], [193, 193, 193], [74, 74, 74], [48, 48, 48], [134, 134, 134]]"
440,F:\Temp\1969\Hanns-Jörg Anders\1.jpg,"[[98, 98, 98], [69, 69, 69], [206, 206, 206], [40, 40, 40], [143, 143, 143]]"
441,F:\Temp\1969\Stanislaw Jakubowski\3.jpg,"[[153, 153, 153], [38, 38, 38], [74, 74, 74], [193, 193, 193], [117, 117, 117]]"
442,F:\Temp\1969\Neil Armstrong\1.jpg,"[[61, 40, 38], [136, 120, 112], [96, 73, 67], [192, 188, 180], [23, 18, 19]]"
443,F:\Temp\1969\Stanislaw Jakubowski\8.jpg,"[[142, 142, 142], [70, 70, 70], [38, 38, 38], [184, 184, 184], [105, 105, 105]]"
444,F:\Temp\1969\Leif Engberg\4.jpg,"[[209, 209, 209], [47, 47, 47], [138, 138, 138], [182, 182, 182], [92, 92, 92]]"
445,F:\Temp\1969\Neil Armstrong\1.jpg,"[[61, 40, 38], [136, 120, 112], [96, 73, 67], [192, 188, 180], [23, 18, 19]]"
446,F:\Temp\1969\Henning Christoph\7.jpg,"[[19, 21, 20], [156, 157, 159], [51, 52, 52], [225, 224, 228], [101, 102, 104]]"
447,F:\Temp\1969\Henning Christoph\10.jpg,"[[33, 34, 34], [167, 166, 167], [114, 114, 115], [223, 221, 223], [70, 71, 71]]"
448,F:\Temp\1969\Leif Engberg\4.jpg,"[[209, 209, 209], [47, 47, 47], [138, 138, 138], [182, 182, 182], [92, 92, 92]]"
449,F:\Temp\1969\Leif Engberg\6.jpg,"[[72, 72, 72], [228, 228, 228], [42, 42, 42], [151, 151, 151], [108, 108, 108]]"
450,F:\Temp\1969\Henning Christoph\5.jpg,"[[23, 24, 23], [156, 156, 157], [114, 115, 115], [63, 64, 64], [199, 199, 201]]"
451,F:\Temp\1969\Toshio Aoi\1.jpg,"[[34, 34, 34], [153, 153, 153], [202, 202, 202], [108, 108, 108], [72, 72, 72]]"
452,F:\Temp\1969\Stanislaw Jakubowski\5.jpg,"[[99, 99, 99], [44, 44, 44], [169, 169, 169], [135, 135, 135], [68, 68, 68]]"
453,F:\Temp\1969\Antanas Alishauskas\1.jpg,"[[18, 18, 18], [190, 190, 190], [101, 101, 101], [56, 56, 56], [147, 147, 147]]"
454,F:\Temp\1969\Ruud Hoff\1.jpg,"[[29, 29, 29], [205, 205, 205], [136, 136, 136], [74, 74, 74], [222, 222, 222]]"
455,F:\Temp\1969\Henning Christoph\2.jpg,"[[165, 165, 165], [25, 26, 25], [219, 218, 220], [61, 61, 60], [105, 106, 105]]"
456,F:\Temp\1969\Henning Christoph\3.jpg,"[[71, 72, 72], [210, 210, 212], [31, 33, 32], [159, 159, 160], [115, 115, 116]]"
457,F:\Temp\1969\Henning Christoph\2.jpg,"[[165, 165, 165], [25, 26, 25], [219, 218, 220], [61, 61, 60], [105, 106, 105]]"
458,F:\Temp\1969\Stanislaw Jakubowski\4.jpg,"[[42, 42, 42], [94, 94, 94], [170, 170, 170], [127, 127, 127], [66, 66, 66]]"
459,F:\Temp\1969\Rudi Herzog\3.jpg,"[[41, 41, 41], [187, 187, 187], [141, 141, 141], [231, 231, 231], [91, 91, 91]]"
460,F:\Temp\1969\Leif Engberg\1.jpg,"[[225, 225, 225], [42, 42, 42], [186, 186, 186], [84, 84, 84], [132, 132, 132]]"
461,F:\Temp\1969\Rudi Herzog\2.jpg,"[[117, 117, 117], [34, 34, 34], [218, 218, 218], [168, 168, 168], [70, 70, 70]]"
462,F:\Temp\1969\Leif Engberg\6.jpg,"[[72, 72, 72], [228, 228, 228], [42, 42, 42], [151, 151, 151], [108, 108, 108]]"
463,F:\Temp\1969\Stanislaw Jakubowski\6.jpg,"[[122, 122, 122], [47, 47, 47], [158, 158, 158], [193, 193, 193], [84, 84, 84]]"
464,F:\Temp\1969\Toshio Aoi\1.jpg,"[[34, 34, 34], [153, 153, 153], [202, 202, 202], [108, 108, 108], [72, 72, 72]]"
465,F:\Temp\1969\Ruud Hoff\1.jpg,"[[29, 29, 29], [205, 205, 205], [136, 136, 136], [74, 74, 74], [222, 222, 222]]"
466,F:\Temp\1969\Leif Engberg\5.jpg,"[[175, 175, 175], [71, 71, 71], [205, 205, 205], [124, 124, 124], [30, 30, 30]]"
467,F:\Temp\1969\Neil Armstrong\2.jpg,"[[31, 28, 30], [160, 159, 122], [123, 123, 84], [201, 201, 182], [79, 79, 57]]"
468,F:\Temp\1969\Stanislaw Jakubowski\7.jpg,"[[121, 121, 121], [91, 91, 91], [153, 153, 153], [55, 55, 55], [191, 191, 191]]"
469,F:\Temp\1969\Henning Christoph\10.jpg,"[[33, 34, 34], [167, 166, 167], [114, 114, 115], [223, 221, 223], [70, 71, 71]]"
470,F:\Temp\1969\Rudi Herzog\2.jpg,"[[117, 117, 117], [34, 34, 34], [218, 218, 218], [168, 168, 168], [70, 70, 70]]"
471,F:\Temp\1969\Tony Vaccaro\1.jpg,"[[21, 21, 21], [194, 194, 194], [99, 99, 99], [148, 148, 148], [55, 55, 55]]"
472,F:\Temp\1969\Stanislaw Jakubowski\8.jpg,"[[142, 142, 142], [70, 70, 70], [38, 38, 38], [184, 184, 184], [105, 105, 105]]"
473,F:\Temp\1969\Stanislaw Jakubowski\2.jpg,"[[127, 127, 127], [45, 45, 45], [173, 173, 173], [83, 83, 83], [222, 222, 222]]"
474,F:\Temp\1969\Neil Armstrong\2.jpg,"[[31, 28, 30], [160, 159, 122], [123, 123, 84], [201, 201, 182], [79, 79, 57]]"
475,F:\Temp\1969\Henning Christoph\9.jpg,"[[27, 28, 27], [200, 200, 202], [102, 103, 103], [149, 149, 150], [62, 63, 62]]"
476,F:\Temp\1969\Leif Engberg\1.jpg,"[[225, 225, 225], [42, 42, 42], [186, 186, 186], [84, 84, 84], [132, 132, 132]]"
477,F:\Temp\1969\Frank Attard\1.jpg,"[[132, 132, 132], [205, 205, 205], [33, 33, 33], [178, 178, 178], [75, 75, 75]]"
478,F:\Temp\1969\Rudi Herzog\1.jpg,"[[42, 42, 42], [228, 228, 228], [149, 149, 149], [198, 198, 198], [95, 95, 95]]"
479,F:\Temp\1969\Rudi Herzog\1.jpg,"[[42, 42, 42], [228, 228, 228], [149, 149, 149], [198, 198, 198], [95, 95, 95]]"
480,F:\Temp\1969\Tony Vaccaro\1.jpg,"[[21, 21, 21], [194, 194, 194], [99, 99, 99], [148, 148, 148], [55, 55, 55]]"
481,F:\Temp\1969\Henning Christoph\6.jpg,"[[27, 28, 27], [223, 222, 224], [130, 131, 131], [181, 181, 182], [77, 78, 78]]"
482,F:\Temp\1969\Hanns-Jörg Anders\1.jpg,"[[98, 98, 98], [69, 69, 69], [206, 206, 206], [40, 40, 40], [143, 143, 143]]"
483,F:\Temp\1969\Stanislaw Jakubowski\6.jpg,"[[122, 122, 122], [47, 47, 47], [158, 158, 158], [193, 193, 193], [84, 84, 84]]"
484,F:\Temp\1969\Stanislaw Jakubowski\7.jpg,"[[121, 121, 121], [91, 91, 91], [153, 153, 153], [55, 55, 55], [191, 191, 191]]"
485,F:\Temp\1969\Georg Böhlje\1.jpg,"[[81, 72, 62], [147, 137, 95], [53, 51, 52], [110, 105, 76], [186, 175, 138]]"
486,F:\Temp\1969\Stanislaw Jakubowski\1.jpg,"[[69, 69, 69], [173, 173, 173], [32, 32, 32], [143, 143, 143], [109, 109, 109]]"
487,F:\Temp\1969\Leif Engberg\3.jpg,"[[164, 164, 164], [31, 31, 31], [118, 118, 118], [206, 206, 206], [72, 72, 72]]"
488,F:\Temp\1969\Rudi Herzog\3.jpg,"[[41, 41, 41], [187, 187, 187], [141, 141, 141], [231, 231, 231], [91, 91, 91]]"
489,F:\Temp\1969\Frank Attard\1.jpg,"[[132, 132, 132], [205, 205, 205], [33, 33, 33], [178, 178, 178], [75, 75, 75]]"
490,F:\Temp\1969\Leif Engberg\3.jpg,"[[164, 164, 164], [31, 31, 31], [118, 118, 118], [206, 206, 206], [72, 72, 72]]"
491,F:\Temp\1969\Horst Faas\1.jpg,"[[192, 192, 192], [19, 19, 19], [220, 220, 220], [76, 76, 76], [135, 135, 135]]"
492,F:\Temp\1969\Henning Christoph\9.jpg,"[[27, 28, 27], [200, 200, 202], [102, 103, 103], [149, 149, 150], [62, 63, 62]]"
493,F:\Temp\1969\Henning Christoph\1.jpg,"[[21, 22, 21], [165, 165, 167], [102, 102, 103], [218, 217, 222], [51, 51, 51]]"
494,F:\Temp\1969\Henning Christoph\4.jpg,"[[26, 28, 27], [216, 216, 218], [131, 131, 131], [81, 82, 81], [174, 174, 174]]"
495,F:\Temp\1969\Alexey Perevoshchikov\1.jpg,"[[36, 35, 33], [200, 199, 198], [114, 113, 111], [76, 75, 73], [154, 153, 151]]"
496,F:\Temp\1969\Henning Christoph\3.jpg,"[[71, 72, 72], [210, 210, 212], [31, 33, 32], [159, 159, 160], [115, 115, 116]]"
497,F:\Temp\1969\Stanislaw Jakubowski\4.jpg,"[[42, 42, 42], [94, 94, 94], [170, 170, 170], [127, 127, 127], [66, 66, 66]]"
498,F:\Temp\1969\Henning Christoph\8.jpg,"[[59, 61, 61], [160, 159, 161], [106, 107, 108], [216, 216, 219], [28, 29, 28]]"
499,F:\Temp\1969\Henning Christoph\5.jpg,"[[23, 24, 23], [156, 156, 157], [114, 115, 115], [63, 64, 64], [199, 199, 201]]"
500,F:\Temp\1972\Wolfgang Peter Geller\6.jpg,"[[164, 164, 164], [68, 68, 68], [196, 196, 196], [29, 29, 29], [117, 117, 117]]"
501,F:\Temp\1972\Oskar Treichel\8.jpg,"[[182, 182, 182], [27, 27, 27], [91, 91, 91], [136, 136, 136], [61, 61, 61]]"
502,F:\Temp\1972\Oskar Treichel\10.jpg,"[[203, 203, 203], [54, 54, 54], [154, 154, 154], [16, 16, 16], [102, 102, 102]]"
503,F:\Temp\1972\Oskar Treichel\6.jpg,"[[138, 138, 138], [216, 216, 216], [39, 39, 39], [178, 178, 178], [92, 92, 92]]"
504,F:\Temp\1972\Kim Dong-Joon\1.jpg,"[[180, 180, 180], [108, 108, 108], [39, 39, 39], [212, 212, 212], [154, 154, 154]]"
505,F:\Temp\1972\Horst Faas & Michel Laurent\10.jpg,"[[182, 182, 182], [110, 110, 110], [31, 31, 31], [75, 75, 75], [140, 140, 140]]"
506,F:\Temp\1972\Oskar Treichel\5.jpg,"[[123, 123, 123], [35, 35, 35], [188, 188, 188], [73, 73, 73], [166, 166, 166]]"
507,F:\Temp\1972\Jacques Marie\1.jpg,"[[90, 90, 90], [149, 149, 149], [42, 42, 42], [195, 195, 195], [121, 121, 121]]"
508,F:\Temp\1972\Eddie Adams\1.jpg,"[[162, 162, 162], [81, 81, 81], [120, 120, 120], [206, 206, 206], [40, 40, 40]]"
509,F:\Temp\1972\Oskar Treichel\4.jpg,"[[24, 24, 24], [217, 217, 217], [108, 108, 108], [61, 61, 61], [159, 159, 159]]"
510,F:\Temp\1972\Oskar Treichel\3.jpg,"[[145, 145, 145], [55, 55, 55], [185, 185, 185], [96, 96, 96], [19, 19, 19]]"
511,F:\Temp\1972\Wolfgang Peter Geller\1.jpg,"[[79, 79, 79], [175, 175, 175], [23, 23, 23], [144, 144, 144], [118, 118, 118]]"
512,F:\Temp\1972\John Downing\1.jpg,"[[213, 213, 213], [139, 139, 139], [52, 52, 52], [175, 175, 175], [99, 99, 99]]"
513,F:\Temp\1972\Bedrich Kocek\1.jpg,"[[226, 226, 226], [83, 83, 83], [126, 126, 126], [47, 47, 47], [175, 175, 175]]"
514,F:\Temp\1972\Kim Dong-Joon & Lee Young Woo\1.jpg,"[[165, 165, 165], [97, 97, 97], [195, 195, 195], [135, 135, 135], [41, 41, 41]]"
515,F:\Temp\1972\David Waterman\1.jpg,"[[227, 227, 227], [97, 97, 97], [140, 140, 140], [59, 59, 59], [187, 187, 187]]"
516,F:\Temp\1972\Horst Faas & Michel Laurent\2.jpg,"[[57, 57, 57], [147, 147, 147], [102, 102, 102], [17, 17, 17], [189, 189, 189]]"
517,F:\Temp\1972\Oskar Treichel\2.jpg,"[[13, 13, 13], [207, 207, 207], [116, 116, 116], [59, 59, 59], [163, 163, 163]]"
518,F:\Temp\1972\Manfred Rademacher\1.jpg,"[[170, 170, 170], [10, 10, 10], [210, 210, 210], [66, 66, 66], [122, 122, 122]]"
519,F:\Temp\1972\Oskar Treichel\3.jpg,"[[145, 145, 145], [55, 55, 55], [185, 185, 185], [96, 96, 96], [19, 19, 19]]"
520,F:\Temp\1972\Horst Faas & Michel Laurent\2.jpg,"[[57, 57, 57], [147, 147, 147], [102, 102, 102], [17, 17, 17], [189, 189, 189]]"
521,F:\Temp\1972\Jorma K. Pouta\1.jpg,"[[58, 58, 58], [173, 173, 173], [123, 123, 123], [213, 213, 213], [19, 19, 19]]"
522,F:\Temp\1972\Wolfgang Peter Geller\7.jpg,"[[16, 16, 16], [190, 190, 190], [55, 55, 55], [150, 150, 150], [100, 100, 100]]"
523,F:\Temp\1972\David Waterman\1.jpg,"[[227, 227, 227], [97, 97, 97], [140, 140, 140], [59, 59, 59], [187, 187, 187]]"
524,F:\Temp\1972\Horst Faas & Michel Laurent\5.jpg,"[[114, 114, 114], [34, 34, 34], [209, 209, 209], [72, 72, 72], [163, 163, 163]]"
525,F:\Temp\1972\Horst Faas & Michel Laurent\3.jpg,"[[110, 110, 110], [32, 32, 32], [204, 204, 204], [70, 70, 70], [153, 153, 153]]"
526,F:\Temp\1972\Oskar Treichel\1.jpg,"[[36, 36, 36], [238, 238, 238], [139, 139, 139], [188, 188, 188], [81, 81, 81]]"
527,F:\Temp\1972\Wolfgang Peter Geller\4.jpg,"[[174, 174, 174], [82, 82, 82], [131, 131, 131], [45, 45, 45], [198, 198, 198]]"
528,F:\Temp\1972\Kim Dong-Joon\1.jpg,"[[180, 180, 180], [108, 108, 108], [39, 39, 39], [212, 212, 212], [154, 154, 154]]"
529,F:\Temp\1972\Horst Faas & Michel Laurent\10.jpg,"[[182, 182, 182], [110, 110, 110], [31, 31, 31], [75, 75, 75], [140, 140, 140]]"
530,F:\Temp\1972\Horst Faas & Michel Laurent\1.jpg,"[[108, 108, 108], [186, 186, 186], [32, 32, 32], [146, 146, 146], [70, 70, 70]]"
531,F:\Temp\1972\Horst Faas & Michel Laurent\4.jpg,"[[39, 39, 39], [162, 162, 162], [77, 77, 77], [204, 204, 204], [120, 120, 120]]"
532,F:\Temp\1972\Wolfgang Peter Geller\3.jpg,"[[199, 199, 199], [81, 81, 81], [43, 43, 43], [171, 171, 171], [125, 125, 125]]"
533,F:\Temp\1972\Horst Faas & Michel Laurent\6.jpg,"[[126, 126, 126], [47, 47, 47], [197, 197, 197], [86, 86, 86], [162, 162, 162]]"
534,F:\Temp\1972\Kent E. Gavin\1.jpg,"[[189, 189, 189], [78, 78, 78], [126, 126, 126], [227, 227, 227], [34, 34, 34]]"
535,F:\Temp\1972\Horst Faas & Michel Laurent\8.jpg,"[[115, 115, 115], [203, 203, 203], [47, 47, 47], [157, 157, 157], [77, 77, 77]]"
536,F:\Temp\1972\Horst Faas & Michel Laurent\6.jpg,"[[126, 126, 126], [47, 47, 47], [197, 197, 197], [86, 86, 86], [162, 162, 162]]"
537,F:\Temp\1972\Oskar Treichel\1.jpg,"[[36, 36, 36], [238, 238, 238], [139, 139, 139], [188, 188, 188], [81, 81, 81]]"
538,F:\Temp\1972\Horst Faas & Michel Laurent\3.jpg,"[[110, 110, 110], [32, 32, 32], [204, 204, 204], [70, 70, 70], [153, 153, 153]]"
539,F:\Temp\1972\Mel Finkelstein\1.jpg,"[[104, 104, 104], [22, 22, 22], [204, 204, 204], [154, 154, 154], [54, 54, 54]]"
540,F:\Temp\1972\Wolfgang Peter Geller\4.jpg,"[[174, 174, 174], [82, 82, 82], [131, 131, 131], [45, 45, 45], [198, 198, 198]]"
541,F:\Temp\1972\Oskar Treichel\7.jpg,"[[68, 68, 68], [156, 156, 156], [118, 118, 118], [31, 31, 31], [200, 200, 200]]"
542,F:\Temp\1972\Horst Faas & Michel Laurent\8.jpg,"[[115, 115, 115], [203, 203, 203], [47, 47, 47], [157, 157, 157], [77, 77, 77]]"
543,F:\Temp\1972\Klaus Gottfredsen\1.jpg,"[[114, 114, 114], [41, 41, 41], [220, 220, 220], [79, 79, 79], [159, 159, 159]]"
544,F:\Temp\1972\Wolfgang Peter Geller\6.jpg,"[[164, 164, 164], [68, 68, 68], [196, 196, 196], [29, 29, 29], [117, 117, 117]]"
545,F:\Temp\1972\Oskar Treichel\6.jpg,"[[138, 138, 138], [216, 216, 216], [39, 39, 39], [178, 178, 178], [92, 92, 92]]"
546,F:\Temp\1972\Fernando Botán Mon\1.jpg,"[[47, 47, 47], [179, 179, 179], [149, 149, 149], [210, 210, 210], [92, 92, 92]]"
547,F:\Temp\1972\Horst Faas & Michel Laurent\5.jpg,"[[114, 114, 114], [34, 34, 34], [209, 209, 209], [72, 72, 72], [163, 163, 163]]"
548,F:\Temp\1972\Horst Faas & Michel Laurent\4.jpg,"[[39, 39, 39], [162, 162, 162], [77, 77, 77], [204, 204, 204], [120, 120, 120]]"
549,F:\Temp\1972\Oskar Treichel\2.jpg,"[[13, 13, 13], [207, 207, 207], [116, 116, 116], [59, 59, 59], [163, 163, 163]]"
550,F:\Temp\1972\Oskar Treichel\9.jpg,"[[35, 35, 35], [211, 211, 211], [130, 130, 130], [178, 178, 178], [79, 79, 79]]"
